Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
4564,0,0,8073,0,800,1006,1023,1023,591,619,591
4568,0,0,8073,0,800,1008,1023,1023,590,619,590
4572,0,0,8073,0,800,1009,1023,1023,589,618,589
4576,0,0,8031,0,800,1011,1023,1022,589,615,589
4580,0,0,8031,0,801,1013,1023,1023,587,606,587
4584,0,0,8059,0,801,1014,1023,1023,586,602,586
4588,0,0,8059,0,802,1016,1023,1023,586,598,586
4592,0,0,8059,0,802,1018,1023,1023,584,592,584
4596,0,0,8045,0,802,1020,1023,1023,584,590,584
4600,0,0,8045,0,802,1021,1023,1023,582,589,582
4604,0,0,8114,0,803,1023,1023,1023,582,589,582
4608,0,0,8114,0,803,1025,1023,1023,581,594,581
4612,0,0,8114,0,803,1027,1023,1023,580,596,580
4616,0,0,8156,0,803,1029,1023,1023,579,597,579
4620,0,0,8156,0,804,1030,1023,1023,578,607,578
4624,0,0,8142,0,804,1032,1023,1023,576,609,576
4628,0,0,8142,0,804,1034,1023,1023,575,611,575
4632,0,0,8142,0,804,1035,1023,1023,573,611,573
4636,0,0,8087,0,804,1037,1023,1023,572,612,572
4640,0,0,8087,0,804,1039,1023,1023,572,611,572
4644,0,0,8100,0,805,1041,1023,1022,568,608,568
4648,0,0,8100,0,805,1043,1023,1023,568,606,568
4652,0,0,8100,0,805,1044,1023,1023,566,601,566
4656,0,0,8073,0,805,1046,1023,1023,564,596,564
4660,0,0,8073,0,806,1048,1023,1022,563,595,563
4664,0,0,8114,0,806,1050,1023,1023,562,594,562
4668,0,0,8114,0,806,1052,1023,1023,560,594,560
4672,0,0,8114,0,806,1053,1023,1023,559,593,559
4676,0,0,8128,0,806,1055,1023,1023,558,595,558
4680,0,0,8128,0,806,1057,1023,1023,556,597,556
4684,0,0,7990,0,807,1059,1023,1022,555,601,555
4688,0,0,7990,0,807,1060,1023,1022,555,604,555
4692,0,0,7990,0,808,1061,1023,1023,554,606,554
4696,0,0,7990,0,808,1063,1023,1023,552,607,552
4700,0,0,7990,0,809,1064,1023,1023,551,607,551
4704,0,0,8017,0,810,1065,1023,1023,550,607,550
4708,0,0,8017,0,811,1066,1023,1023,549,608,549
4712,0,0,8017,0,812,1067,1023,1022,548,608,548
4716,0,0,8031,0,812,1068,1023,1023,547,605,547
4720,0,0,8031,0,813,1069,1023,1023,547,601,547
4724,0,0,8017,0,814,1070,1023,1023,546,601,546
4728,0,0,8017,0,815,1071,1023,1023,545,600,545
4732,0,0,8017,0,816,1072,1022,1023,546,601,546
4736,0,0,8045,0,818,1072,1023,1023,546,602,546
4740,0,0,8045,0,819,1073,1023,1023,546,604,546
4744,0,0,8045,0,820,1074,1023,1023,545,610,545
4748,0,0,8045,0,821,1074,1023,1023,545,612,545
4752,0,0,8045,0,822,1075,1023,1023,546,615,546
4756,0,0,8059,0,824,1075,1023,1023,545,614,545
4760,0,0,8059,0,825,1076,1023,1023,545,611,545
4764,0,0,8059,0,827,1076,1023,1023,545,610,545
4768,0,0,8059,0,828,1077,1023,1023,545,609,545
4772,0,0,8059,0,830,1077,1023,1022,544,606,544
4776,0,0,8073,0,832,1077,1023,1023,544,604,544
4780,0,0,8073,0,833,1078,1023,1023,544,604,544
4784,0,0,8087,0,835,1078,1023,1023,545,603,545
4788,0,0,8087,0,836,1079,1023,1023,545,603,545
4792,0,0,8087,0,838,1079,1023,1023,544,604,544
4796,0,0,8073,0,840,1079,1023,1023,544,604,544
4800,0,0,8073,0,841,1080,1021,1023,544,604,544
4804,0,0,8087,0,843,1080,1022,1023,545,603,545
4808,0,0,8087,0,845,1081,1023,1023,545,601,545
4812,0,0,8087,0,846,1081,1023,1023,545,600,545
4816,0,0,8100,0,848,1081,1023,1023,545,599,545
4820,0,0,8100,0,850,1081,1023,1023,545,598,545
4824,0,0,8128,0,852,1082,1023,1023,545,597,545
4828,0,0,8128,0,854,1082,1023,1023,546,598,546
4832,0,0,8128,0,855,1082,1023,1023,547,598,547
4836,0,0,8128,0,857,1083,1023,1022,548,600,548
4840,0,0,8128,0,859,1083,1023,1023,548,603,548
4844,0,0,8128,0,861,1083,1023,1023,548,605,548
4848,0,0,8128,0,862,1083,1023,1023,548,608,548
4852,0,0,8128,0,864,1083,1023,1023,548,609,548
4856,0,0,8114,0,866,1083,1023,1023,548,610,548
4860,0,0,8114,0,868,1084,1023,1023,550,610,550
4864,0,0,8128,0,870,1084,1023,1023,551,609,551
4868,0,0,8128,0,872,1084,1023,1023,551,607,551
4872,0,0,8128,0,874,1084,1023,1023,553,603,553
4876,0,0,8059,0,876,1085,1023,1023,553,603,553
4880,0,0,8059,0,878,1085,1023,1023,556,603,556
4884,0,0,8073,0,880,1085,1023,1023,555,600,555
4888,0,0,8073,0,881,1085,1023,1023,556,596,556
4892,0,0,8073,0,883,1086,1023,1023,557,595,557
4896,0,0,8128,0,885,1086,1023,1023,560,596,560
4900,0,0,8128,0,887,1086,1023,1023,561,596,561
4904,0,0,8142,0,889,1087,1023,1023,562,594,562
4908,0,0,8142,0,891,1087,1023,1023,565,594,565
4912,0,0,8142,0,892,1088,1023,1023,565,597,565
4916,0,0,7976,0,894,1088,1023,1023,567,600,567
4920,0,0,7976,0,896,1089,1023,1023,570,602,570
4924,0,0,8003,0,897,1090,1023,1023,570,600,570
4928,0,0,8003,0,898,1091,1023,1023,572,596,572
4932,0,0,8003,0,900,1091,1023,1023,574,591,574
4936,0,0,8003,0,901,1092,1023,1023,577,584,577
4940,0,0,8003,0,902,1093,1023,1023,579,578,579
4944,0,0,8059,0,903,1095,1023,1023,580,573,580
4948,0,0,8059,0,904,1095,1023,1023,584,571,584
4952,0,0,8059,0,905,1097,1023,1023,585,572,585
4956,0,0,8087,0,906,1098,1023,1023,588,574,588
4960,0,0,8087,0,906,1099,1023,1023,590,580,590
4964,0,0,8114,0,907,1100,1023,1023,591,585,591
4968,0,0,8114,0,907,1101,1023,1023,592,593,592
4972,0,0,8114,0,908,1102,1023,1023,593,615,593
4976,0,0,8114,0,908,1103,1023,1023,594,626,594
4980,0,0,8114,0,908,1104,1023,1023,594,639,594
4984,0,0,8100,0,909,1105,1023,1023,594,649,594
4988,0,0,8100,0,909,1106,1023,1023,594,648,594
4992,0,0,8100,0,909,1107,1023,1023,595,646,595
4996,0,0,7948,0,910,1109,1023,1023,594,641,594
5000,0,0,7948,0,910,1110,1023,1018,594,626,594
5004,0,0,7962,0,911,1111,1023,1023,593,622,593
5008,0,0,7962,0,911,1113,1023,1023,594,619,594
5012,0,0,7962,0,912,1114,1023,1023,594,616,594
5016,0,0,8031,0,912,1116,1023,1023,594,614,594
5020,0,0,8031,0,912,1117,1023,1023,594,615,594
5024,0,0,8045,0,913,1119,1023,1023,592,616,592
5028,0,0,8045,0,914,1121,1023,1023,593,618,593
5032,0,0,8045,0,914,1122,1023,1023,592,620,592
5036,0,0,8045,0,915,1124,1023,1023,592,616,592
5040,0,0,8045,0,915,1126,1023,1019,592,614,592
5044,0,0,8017,0,916,1128,1023,1023,591,612,591
5048,0,0,8017,0,916,1129,1023,1023,592,602,592
5052,0,0,8017,0,917,1131,1023,1023,591,594,591
5056,0,0,7962,0,918,1133,1023,1023,592,585,592
5060,0,0,7962,0,918,1135,1023,1023,592,568,592
5064,0,0,8087,0,919,1137,1023,1023,592,567,592
5068,0,0,8087,0,919,1139,1023,1022,593,567,593
5072,0,0,8087,0,920,1141,1023,1023,594,567,594
5076,0,0,8142,0,920,1143,1023,1023,594,573,594
5080,0,0,8142,0,920,1145,1023,1023,594,577,594
5084,0,0,8156,0,921,1147,1023,1023,594,582,594
5088,0,0,8156,0,921,1148,1023,1023,594,589,594
5092,0,0,8156,0,921,1150,1023,1023,594,591,594
5096,0,0,8128,0,921,1151,1023,1023,594,591,594
5100,0,0,8128,0,922,1153,1023,1023,593,592,593
5104,0,0,8156,0,922,1155,1023,1023,592,596,592
5108,0,0,8156,0,922,1156,1023,1023,593,599,593
5112,0,0,8156,0,922,1158,1023,1023,591,601,591
5116,0,0,8142,0,922,1159,1023,1022,591,601,591
5120,0,0,8142,0,922,1161,1023,1023,591,602,591
5124,0,0,8142,0,922,1162,1023,1023,589,608,589
5128,0,0,8142,0,922,1164,1023,1023,589,612,589
5132,0,0,8142,0,922,1165,1023,1023,588,614,588
5136,0,0,8142,0,922,1167,1023,1022,586,616,586
5140,0,0,8142,0,921,1168,1023,1023,586,619,586
5144,0,0,8100,0,921,1169,1023,1023,586,621,586
5148,0,0,8100,0,921,1171,1023,1023,586,624,586
5152,0,0,8100,0,921,1172,1023,1023,584,625,584
5156,0,0,8114,0,921,1173,1023,1023,584,624,584
5160,0,0,8114,0,921,1175,1023,1023,584,623,584
5164,0,0,8100,0,921,1176,1023,1023,581,620,581
5168,0,0,8100,0,921,1177,1023,1023,580,617,580
5172,0,0,8100,0,921,1179,1023,1023,579,616,579
5176,0,0,8100,0,921,1180,1023,1023,576,616,576
5180,0,0,8100,0,921,1181,1023,1023,575,619,575
5184,0,0,8114,0,921,1183,1023,1023,573,621,573
5188,0,0,8114,0,921,1184,1023,1023,573,623,573
5192,0,0,8114,0,921,1185,1023,1023,572,623,572
5196,0,0,8059,0,921,1187,1023,1023,571,623,571
5200,0,0,8059,0,921,1188,1023,1023,570,622,570
5204,0,0,8073,0,922,1189,1023,1023,569,621,569
5208,0,0,8073,0,922,1191,1023,1023,568,619,568
5212,0,0,8073,0,922,1192,1023,1022,567,620,567
5216,0,0,8059,0,922,1194,1023,1023,565,620,565
5220,0,0,8059,0,922,1195,1023,1023,564,620,564
5224,0,0,8031,0,922,1197,1023,1023,563,621,563
5228,0,0,8031,0,922,1198,1023,1023,561,619,561
5232,0,0,8031,0,923,1199,1023,1023,561,618,561
5236,0,0,8017,0,923,1201,1023,1023,559,619,559
5240,0,0,8017,0,923,1202,1023,1023,558,618,558
5244,0,0,8017,0,924,1204,1023,1023,557,616,557
5248,0,0,8017,0,924,1205,1023,1023,558,616,558
5252,0,0,8017,0,925,1206,1023,1022,554,614,554
5256,0,0,7907,0,926,1207,1023,1023,554,615,554
5260,0,0,7907,0,926,1209,1023,1023,553,617,553
5264,0,0,7962,0,928,1209,1023,1023,551,629,551
5268,0,0,7962,0,928,1211,1023,1022,551,634,551
5272,0,0,7962,0,930,1211,1023,1023,550,636,550
5276,0,0,7851,0,931,1212,1023,1023,549,630,549
5280,0,0,7851,0,932,1213,1023,1023,549,603,549
5284,0,0,7754,0,934,1214,1023,1023,548,590,548
5288,0,0,7754,0,935,1215,1023,1023,549,581,549
5292,0,0,7754,0,937,1216,1023,1023,548,565,548
5296,0,0,7990,0,938,1217,1023,1023,548,558,548
5300,0,0,7990,0,940,1218,1023,1019,547,559,547
5304,0,0,8128,0,942,1219,1023,1023,548,565,548
5308,0,0,8128,0,943,1219,1023,1023,549,569,549
5312,0,0,8128,0,945,1220,1023,1023,548,579,548
5316,0,0,8128,0,946,1220,1023,1023,549,592,549
5320,0,0,8128,0,948,1221,1023,1023,549,595,549
5324,0,0,8128,0,949,1221,1023,1023,548,600,548
5328,0,0,8128,0,951,1221,1023,1023,548,606,548
5332,0,0,8128,0,953,1222,1023,1023,548,611,548
5336,0,0,8100,0,954,1222,1023,1023,549,613,549
5340,0,0,8100,0,956,1222,1023,1023,549,617,549
5344,0,0,8031,0,958,1222,1023,1022,549,622,549
5348,0,0,8031,0,960,1223,1023,1022,550,625,550
5352,0,0,8031,0,962,1223,1023,1023,550,628,550
5356,0,0,8017,0,963,1223,1023,1022,549,631,549
5360,0,0,8017,0,965,1223,1023,1023,549,626,549
5364,0,0,7851,0,967,1223,1023,1018,549,623,549
5368,0,0,7851,0,970,1224,1023,1023,549,602,549
5372,0,0,7851,0,972,1224,1023,1023,550,590,550
5376,0,0,7907,0,974,1225,1023,1023,550,583,550
5380,0,0,7907,0,976,1225,1023,1023,551,571,551
5384,0,0,8087,0,978,1225,1023,1023,551,570,551
5388,0,0,8087,0,980,1226,1023,1023,551,572,551
5392,0,0,8087,0,982,1226,1023,1023,552,574,552
5396,0,0,8142,0,984,1226,1023,1023,554,578,554
5400,0,0,8142,0,986,1227,1023,1023,554,584,554
5404,0,0,8156,0,988,1227,1023,1022,555,594,555
5408,0,0,8156,0,990,1227,1023,1023,555,599,555
5412,0,0,8156,0,992,1227,1023,1023,556,603,556
5416,0,0,8142,0,994,1227,1023,1023,558,604,558
5420,0,0,8142,0,996,1227,1023,1022,558,606,558
5424,0,0,8114,0,998,1227,1023,1023,559,607,559
5428,0,0,8114,0,1000,1227,1023,1023,560,609,560
5432,0,0,8114,0,1002,1227,1023,1023,562,613,562
5436,0,0,8100,0,1004,1227,1023,1023,563,614,563
5440,0,0,8100,0,1006,1227,1023,1023,564,614,564
5444,0,0,7920,0,1007,1228,1023,1023,566,614,566
5448,0,0,7920,0,1009,1228,1023,1023,567,612,567
5452,0,0,7920,0,1011,1229,1023,1023,568,608,568
5456,0,0,7865,0,1012,1229,1023,1023,570,599,570
5460,0,0,7865,0,1014,1230,1023,1023,572,594,572
5464,0,0,7907,0,1015,1231,1023,1023,574,588,574
5468,0,0,7907,0,1016,1232,1023,1022,577,579,577
5472,0,0,7907,0,1018,1233,1023,1023,579,576,579
5476,0,0,8017,0,1019,1234,1023,1023,581,575,581
5480,0,0,8017,0,1020,1235,1023,1023,584,573,584
5484,0,0,8100,0,1021,1235,1023,1023,585,576,585
5488,0,0,8100,0,1022,1236,1023,1023,587,578,587
5492,0,0,8100,0,1023,1237,1023,1023,588,583,588
5496,0,0,8087,0,1024,1238,1023,1023,590,595,590
5500,0,0,8087,0,1024,1239,1023,1023,592,601,592
5504,0,0,8087,0,1025,1240,1023,1023,593,604,593
5508,0,0,8087,0,1026,1241,1023,1023,596,611,596
5512,0,0,8087,0,1026,1242,1023,1023,597,615,597
5516,0,0,8100,0,1026,1243,1023,1023,597,617,597
5520,0,0,8100,0,1027,1244,1023,1023,598,620,598
5524,0,0,8059,0,1027,1245,1023,1023,599,623,599
5528,0,0,8059,0,1028,1246,1023,1022,599,624,599
5532,0,0,8059,0,1028,1247,1023,1023,600,624,600
5536,0,0,8059,0,1028,1248,1023,1023,599,624,599
5540,0,0,8059,0,1028,1249,1023,1023,599,625,599
5544,0,0,8017,0,1029,1250,1023,1023,599,626,599
5548,0,0,8017,0,1029,1251,1023,1023,600,624,600
5552,0,0,8017,0,1030,1252,1023,1023,600,626,600
5556,0,0,8031,0,1030,1253,1023,1023,600,629,600
5560,0,0,8031,0,1030,1255,1023,1023,599,632,599
5564,0,0,7990,0,1031,1256,1023,1023,599,635,599
5568,0,0,7990,0,1031,1257,1023,1023,599,635,599
5572,0,0,7990,0,1032,1258,1023,1023,599,627,599
5576,0,0,7893,0,1032,1260,1023,1022,600,625,600
5580,0,0,7893,0,1032,1261,1023,1023,599,623,599
5584,0,0,7962,0,1033,1263,1023,1023,599,614,599
5588,0,0,7962,0,1034,1265,1023,1023,599,615,599
5592,0,0,7962,0,1034,1266,1023,1023,599,615,599
5596,0,0,7990,0,1035,1268,1022,1023,598,613,598
5600,0,0,7990,0,1036,1269,1023,1023,599,615,599
5604,0,0,7976,0,1036,1271,1023,1023,598,613,598
5608,0,0,7976,0,1037,1273,1023,1023,599,597,599
5612,0,0,7976,0,1038,1275,1023,1023,599,591,599
5616,0,0,7948,0,1038,1277,1023,1023,599,582,599
5620,0,0,7948,0,1039,1279,1023,1023,599,573,599
5624,0,0,8017,0,1040,1280,1023,1023,599,566,599
5628,0,0,8017,0,1040,1282,1023,1023,600,564,600
5632,0,0,8017,0,1041,1284,1023,1023,599,562,599
5636,0,0,8183,0,1041,1286,1023,1023,599,575,599
5640,0,0,8183,0,1042,1288,1023,1023,600,580,600
5644,0,0,8142,0,1042,1289,1023,1022,601,586,601
5648,0,0,8142,0,1042,1291,1023,1023,600,599,600
5652,0,0,8142,0,1043,1293,1023,1023,599,604,599
5656,0,0,8156,0,1043,1295,1023,1022,600,608,600
5660,0,0,8156,0,1043,1296,1023,1023,600,609,600
5664,0,0,8031,0,1044,1298,1023,1023,600,610,600
5668,0,0,8031,0,1044,1299,1023,1023,600,611,600
5672,0,0,8031,0,1044,1301,1023,1023,597,613,597
5676,0,0,8031,0,1045,1303,1023,1023,597,613,597
5680,0,0,8031,0,1045,1304,1023,1023,596,613,596
5684,0,0,8017,0,1046,1306,1023,1023,595,612,595
5688,0,0,8017,0,1046,1308,1023,1023,595,613,595
5692,0,0,8017,0,1046,1309,1023,1023,594,611,594
5696,0,0,8003,0,1047,1311,1023,1023,592,608,592
5700,0,0,8003,0,1047,1313,1023,1023,591,601,591
5704,0,0,8059,0,1048,1315,1023,1023,591,595,591
5708,0,0,8059,0,1048,1317,1023,1023,589,591,589
5712,0,0,8059,0,1049,1319,1023,1023,588,587,588
5716,0,0,8073,0,1049,1320,1023,1022,588,585,588
5720,0,0,8073,0,1049,1322,1023,1023,589,585,589
5724,0,0,8100,0,1050,1324,1023,1023,588,585,588
5728,0,0,8100,0,1050,1325,1023,1023,587,585,587
5732,0,0,8100,0,1050,1327,1023,1023,586,588,586
5736,0,0,8142,0,1050,1329,1023,1023,584,593,584
5740,0,0,8142,0,1051,1331,1022,1023,583,598,583
5744,0,0,8156,0,1051,1332,1023,1023,581,602,581
5748,0,0,8156,0,1051,1334,1023,1023,580,603,580
5752,0,0,8156,0,1051,1335,1023,1023,579,607,579
5756,0,0,8114,0,1052,1337,1023,1022,578,611,578
5760,0,0,8114,0,1052,1338,1023,1023,575,617,575
5764,0,0,8128,0,1052,1340,1023,1023,574,620,574
5768,0,0,8128,0,1052,1341,1023,1023,572,619,572
5772,0,0,8128,0,1052,1343,1023,1023,570,618,570
5776,0,0,8045,0,1052,1345,1023,1023,569,619,569
5780,0,0,8045,0,1053,1346,1023,1023,568,617,568
5784,0,0,8045,0,1053,1348,1023,1023,567,615,567
5788,0,0,8045,0,1053,1350,1023,1023,565,607,565
5792,0,0,8045,0,1054,1351,1023,1023,564,602,564
5796,0,0,8017,0,1054,1353,1023,1023,563,600,563
5800,0,0,8017,0,1054,1355,1023,1023,561,593,561
5804,0,0,8087,0,1054,1357,1023,1023,559,593,559
5808,0,0,8087,0,1054,1358,1023,1023,559,593,559
5812,0,0,8087,0,1055,1360,1023,1023,556,594,556
5816,0,0,7990,0,1055,1361,1023,1023,556,596,556
5820,0,0,7990,0,1056,1363,1023,1023,555,599,555
5824,0,0,7990,0,1056,1364,1023,1023,554,606,554
5828,0,0,7990,0,1057,1365,1023,1023,553,608,553
5832,0,0,7990,0,1057,1366,1023,1023,552,611,552
5836,0,0,8003,0,1058,1367,1023,1023,551,612,551
5840,0,0,8003,0,1059,1368,1023,1023,549,613,549
5844,0,0,8031,0,1060,1369,1023,1023,549,611,549
5848,0,0,8031,0,1061,1370,1023,1023,548,611,548
5852,0,0,8031,0,1062,1371,1023,1023,548,612,548
5856,0,0,7990,0,1063,1372,1023,1023,548,609,548
5860,0,0,7990,0,1064,1373,1023,1023,548,609,548
5864,0,0,7962,0,1065,1373,1023,1023,547,608,547
5868,0,0,7962,0,1066,1374,1023,1023,547,606,547
5872,0,0,7962,0,1067,1375,1023,1023,547,605,547
5876,0,0,8059,0,1069,1375,1023,1023,547,603,547
5880,0,0,8059,0,1070,1376,1023,1023,547,601,547
5884,0,0,8059,0,1071,1377,1023,1023,547,600,547
5888,0,0,8059,0,1073,1377,1023,1023,547,602,547
5892,0,0,8059,0,1074,1377,1023,1023,546,604,546
5896,0,0,8073,0,1076,1378,1023,1023,546,605,546
5900,0,0,8073,0,1077,1379,1023,1023,546,605,546
5904,0,0,8073,0,1079,1379,1023,1023,546,605,546
5908,0,0,8073,0,1080,1379,1023,1022,546,606,546
5912,0,0,8073,0,1082,1379,1023,1023,545,605,545
5916,0,0,8073,0,1084,1380,1023,1023,545,605,545
5920,0,0,8073,0,1085,1380,1023,1023,545,604,545
5924,0,0,8087,0,1087,1381,1023,1023,545,600,545
5928,0,0,8087,0,1088,1381,1023,1023,546,599,546
5932,0,0,8087,0,1090,1381,1023,1023,544,598,544
5936,0,0,8073,0,1092,1382,1023,1018,546,598,546
5940,0,0,8073,0,1094,1382,1023,1018,546,598,546
5944,0,0,8114,0,1095,1382,1023,1023,547,599,547
5948,0,0,8114,0,1097,1383,1023,1023,548,598,548
5952,0,0,8114,0,1099,1383,1023,1023,548,600,548
5956,0,0,8114,0,1100,1383,1023,1023,548,599,548
5960,0,0,8114,0,1102,1383,1023,1023,548,602,548
5964,0,0,8100,0,1104,1383,1023,1023,549,604,549
5968,0,0,8100,0,1106,1384,1023,1023,549,604,549
5972,0,0,8100,0,1107,1384,1023,1023,550,603,550
5976,0,0,8100,0,1109,1384,1023,1023,551,605,551
5980,0,0,8100,0,1111,1384,1023,1023,552,605,552
5984,0,0,8128,0,1113,1385,1023,1023,553,603,553
5988,0,0,8128,0,1115,1385,1021,1023,554,601,554
5992,0,0,8128,0,1116,1385,1023,1023,554,599,554
5996,0,0,8087,0,1118,1385,1023,1023,553,598,553
6000,0,0,8087,0,1120,1385,1023,1023,556,598,556
6004,0,0,8128,0,1122,1385,1023,1023,556,598,556
6008,0,0,8128,0,1124,1386,1023,1023,557,598,557
6012,0,0,8128,0,1126,1386,1023,1023,558,598,558
6016,0,0,8128,0,1128,1386,1023,1023,560,602,560
6020,0,0,8128,0,1129,1386,1023,1023,561,605,561
6024,0,0,7990,0,1131,1386,1023,1023,562,606,562
6028,0,0,7990,0,1133,1387,1023,1023,565,605,565
6032,0,0,7990,0,1134,1387,1023,1023,565,605,565
6036,0,0,7976,0,1136,1388,1023,1023,566,605,566
6040,0,0,7976,0,1137,1389,1023,1023,568,603,568
6044,0,0,8003,0,1138,1389,1023,1022,570,602,570
6048,0,0,8003,0,1140,1390,1023,1023,571,600,571
6052,0,0,8003,0,1141,1391,1023,1022,574,593,574
6056,0,0,8017,0,1142,1392,1023,1022,576,589,576
6060,0,0,8017,0,1143,1393,1023,1023,577,586,577
6064,0,0,8059,0,1144,1394,1023,1023,580,582,580
6068,0,0,8059,0,1145,1395,1023,1023,581,578,581
6072,0,0,8059,0,1146,1396,1023,1023,583,578,583
6076,0,0,8073,0,1147,1397,1023,1022,583,577,583
6080,0,0,8073,0,1148,1398,1023,1023,586,579,586
6084,0,0,8128,0,1148,1399,1023,1023,587,582,587
6088,0,0,8128,0,1148,1400,1023,1023,588,588,588
6092,0,0,8128,0,1149,1401,1023,1023,589,597,589
6096,0,0,8114,0,1149,1402,1023,1023,590,605,590
6100,0,0,8114,0,1150,1403,1023,1023,591,612,591
6104,0,0,8100,0,1150,1404,1023,1023,591,621,591
6108,0,0,8100,0,1150,1405,1023,1023,591,626,591
6112,0,0,8100,0,1150,1406,1023,1023,591,632,591
6116,0,0,8100,0,1150,1407,1023,1023,591,634,591
6120,0,0,8100,0,1150,1408,1023,1023,591,632,591
6124,0,0,8073,0,1150,1409,1023,1023,591,630,591
6128,0,0,8073,0,1151,1411,1023,1023,591,626,591
6132,0,0,8073,0,1151,1412,1023,1023,590,624,590
6136,0,0,8087,0,1151,1413,1023,1023,589,622,589
6140,0,0,8087,0,1151,1415,1023,1023,587,612,587
6144,0,0,8059,0,1151,1416,1023,1023,585,610,585
6148,0,0,8059,0,1152,1417,1023,1023,584,608,584
6152,0,0,8059,0,1152,1419,1023,1023,580,606,580
6156,0,0,8114,0,1152,1420,1023,1023,579,605,579
6160,0,0,8114,0,1152,1421,1023,1023,577,607,577
6164,0,0,8142,0,1152,1423,1023,1022,575,610,575
6168,0,0,8142,0,1152,1424,1023,1023,574,612,574
6172,0,0,8142,0,1152,1426,1023,1023,573,612,573
6176,0,0,8114,0,1152,1427,1023,1023,572,613,572
6180,0,0,8114,0,1153,1429,1023,1023,570,612,570
6184,0,0,8087,0,1153,1430,1023,1023,569,610,569
6188,0,0,8087,0,1153,1432,1022,1023,569,607,569
6192,0,0,8087,0,1153,1433,1023,1023,568,606,568
6196,0,0,8100,0,1153,1435,1023,1022,568,606,568
6200,0,0,8100,0,1153,1436,1023,1023,568,607,568
6204,0,0,8128,0,1153,1438,1023,1023,567,605,567
6208,0,0,8128,0,1154,1439,1023,1023,567,605,567
6212,0,0,8128,0,1154,1441,1023,1023,566,603,566
6216,0,0,8128,0,1154,1443,1023,1023,565,605,565
6220,0,0,8128,0,1154,1444,1023,1023,564,606,564
6224,0,0,8128,0,1154,1446,1023,1022,564,606,564
6228,0,0,8128,0,1154,1447,1023,1023,563,604,563
6232,0,0,8128,0,1154,1449,1023,1023,562,601,562
6236,0,0,8114,0,1154,1451,1023,1023,561,603,561
6240,0,0,8114,0,1154,1452,1023,1023,560,602,560
6244,0,0,8142,0,1154,1454,1023,1023,560,604,560
6248,0,0,8142,0,1154,1455,1023,1023,560,604,560
6252,0,0,8142,0,1154,1457,1023,1023,559,603,559
6256,0,0,8142,0,1154,1459,1023,1023,557,606,557
6260,0,0,8142,0,1154,1460,1023,1023,557,607,557
6264,0,0,8003,0,1154,1461,1023,1023,556,605,556
6268,0,0,8003,0,1155,1463,1023,1023,555,609,555
6272,0,0,8003,0,1155,1464,1023,1023,554,608,554
6276,0,0,8003,0,1156,1465,1023,1023,554,606,554
6280,0,0,8003,0,1156,1466,1023,1023,553,607,553
6284,0,0,7990,0,1157,1467,1023,1023,552,606,552
6288,0,0,7990,0,1157,1468,1023,1022,552,607,552
6292,0,0,7990,0,1158,1469,1023,1023,552,608,552
6296,0,0,8059,0,1159,1470,1023,1023,551,610,551
6300,0,0,8059,0,1160,1470,1023,1023,551,610,551
6304,0,0,8017,0,1160,1471,1023,1023,551,609,551
6308,0,0,8017,0,1161,1472,1023,1023,551,610,551
6312,0,0,8017,0,1162,1472,1023,1023,551,611,551
6316,0,0,8073,0,1163,1473,1023,1023,551,610,551
6320,0,0,8073,0,1164,1473,1023,1023,552,607,552
6324,0,0,8031,0,1165,1473,1023,1023,552,607,552
6328,0,0,8031,0,1166,1474,1023,1023,553,604,553
6332,0,0,8031,0,1168,1474,1023,1023,553,606,553
6336,0,0,8087,0,1169,1475,1023,1023,553,607,553
6340,0,0,8087,0,1170,1475,1023,1023,553,607,553
6344,0,0,8059,0,1171,1475,1023,1023,554,612,554
6348,0,0,8059,0,1172,1475,1023,1023,554,614,554
6352,0,0,8059,0,1174,1475,1023,1023,555,616,555
6356,0,0,8073,0,1175,1475,1023,1023,556,617,556
6360,0,0,8073,0,1176,1476,1023,1023,556,615,556
6364,0,0,8059,0,1178,1476,1023,1023,556,612,556
6368,0,0,8059,0,1179,1476,1023,1023,558,612,558
6372,0,0,8059,0,1180,1476,1023,1023,558,609,558
6376,0,0,8017,0,1182,1476,1023,1023,558,608,558
6380,0,0,8017,0,1184,1476,1023,1023,558,608,558
6384,0,0,8100,0,1185,1477,1023,1023,559,604,559
6388,0,0,8100,0,1186,1477,1023,1023,560,604,560
6392,0,0,8100,0,1188,1477,1023,1023,560,604,560
6396,0,0,8100,0,1190,1477,1023,1023,562,605,562
6400,0,0,8100,0,1191,1477,1023,1022,563,607,563
6404,0,0,7962,0,1192,1477,1023,1023,563,607,563
6408,0,0,7962,0,1193,1478,1023,1023,564,607,564
6412,0,0,7962,0,1194,1479,1023,1023,565,606,565
6416,0,0,8031,0,1196,1479,1023,1023,566,605,566
6420,0,0,8031,0,1196,1480,1023,1023,567,602,567
6424,0,0,8031,0,1198,1481,1023,1023,568,596,568
6428,0,0,8031,0,1198,1481,1023,1023,570,593,570
6432,0,0,8031,0,1199,1482,1023,1023,570,588,570
6436,0,0,8017,0,1200,1483,1023,1022,572,582,572
6440,0,0,8017,0,1201,1484,1023,1023,572,580,572
6444,0,0,8073,0,1201,1485,1023,1017,572,581,572
