Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1980,0,0,8197,0,307,398,1023,1023,614,594,614
1984,0,0,8225,0,307,400,1023,1023,612,598,612
1988,0,0,8225,0,307,402,1023,1023,610,602,610
1992,0,0,8225,0,307,404,1023,1023,606,605,606
1996,0,0,8225,0,307,405,1023,1023,605,608,605
2000,0,0,8225,0,307,407,1023,1023,602,611,602
2004,0,0,8170,0,307,409,1023,1023,598,616,598
2008,0,0,8170,0,307,411,1023,1023,596,617,596
2012,0,0,8170,0,308,412,1023,1023,593,615,593
2016,0,0,8170,0,308,414,1023,1023,590,611,590
2020,0,0,8170,0,308,416,1023,1023,588,611,588
2024,0,0,8128,0,308,418,1023,1023,585,613,585
2028,0,0,8128,0,308,420,1023,1023,582,609,582
2032,0,0,8156,0,308,421,1023,1023,579,608,579
2036,0,0,8156,0,308,423,1023,1023,578,608,578
2040,0,0,8156,0,308,425,1023,1023,574,608,574
2044,0,0,8170,0,309,427,1023,1023,572,608,572
2048,0,0,8170,0,309,429,1023,1023,570,607,570
2052,0,0,8183,0,309,430,1023,1023,566,607,566
2056,0,0,8183,0,309,432,1023,1023,564,606,564
2060,0,0,8183,0,309,434,1023,1023,562,603,562
2064,0,0,8183,0,309,436,1023,1023,561,606,561
2068,0,0,8183,0,309,438,1023,1023,557,607,557
2072,0,0,8183,0,309,440,1023,1023,555,605,555
2076,0,0,8183,0,309,441,1023,1023,554,603,554
2080,0,0,8183,0,310,443,1023,1023,551,603,551
2084,0,0,8017,0,310,444,1023,1023,550,606,550
2088,0,0,8017,0,311,446,1023,1023,549,607,549
2092,0,0,8017,0,311,447,1023,1023,546,609,546
2096,0,0,8017,0,312,448,1023,1023,546,609,546
2100,0,0,8017,0,313,450,1023,1018,545,610,545
2104,0,0,8045,0,313,450,1023,1022,543,613,543
2108,0,0,8045,0,314,452,1023,1022,542,613,542
2112,0,0,8073,0,315,452,1023,1023,542,612,542
2116,0,0,8073,0,316,454,1023,1023,540,607,540
2120,0,0,8073,0,317,454,1023,1023,540,604,540
2124,0,0,8114,0,318,455,1023,1022,538,605,538
2128,0,0,8114,0,319,456,1023,1023,539,605,539
2132,0,0,8128,0,321,457,1023,1023,538,604,538
2136,0,0,8128,0,322,457,1023,1023,538,603,538
2140,0,0,8128,0,323,458,1023,1023,538,604,538
2144,0,0,8087,0,324,458,1023,1023,537,605,537
2148,0,0,8087,0,325,459,1023,1023,537,607,537
2152,0,0,8142,0,327,460,1023,1023,536,609,536
2156,0,0,8142,0,328,460,1023,1023,537,610,537
2160,0,0,8142,0,329,460,1023,1023,536,609,536
2164,0,0,8100,0,331,461,1023,1019,535,610,535
2168,0,0,8100,0,332,461,1023,1023,535,610,535
2172,0,0,8170,0,334,462,1023,1023,535,611,535
2176,0,0,8170,0,335,462,1023,1023,535,611,535
2180,0,0,8170,0,337,462,1023,1023,534,611,534
2184,0,0,8087,0,339,462,1023,1023,534,610,534
2188,0,0,8087,0,340,463,1023,1023,535,609,535
2192,0,0,8114,0,341,463,1023,1023,534,608,534
2196,0,0,8114,0,343,463,1023,1023,534,607,534
2200,0,0,8114,0,345,464,1023,1023,534,607,534
2204,0,0,8128,0,347,464,1023,1023,533,604,533
2208,0,0,8128,0,348,464,1023,1023,533,603,533
2212,0,0,8114,0,350,464,1023,1023,532,602,532
2216,0,0,8114,0,351,465,1023,1023,533,600,533
2220,0,0,8114,0,353,465,1023,1023,532,601,532
2224,0,0,8170,0,355,465,1023,1023,532,600,532
2228,0,0,8170,0,357,465,1023,1023,533,600,533
2232,0,0,8183,0,359,466,1023,1023,532,603,532
2236,0,0,8183,0,360,466,1023,1023,532,605,532
2240,0,0,8183,0,362,466,1023,1023,532,606,532
2244,0,0,8128,0,364,466,1023,1023,532,608,532
2248,0,0,8128,0,366,466,1023,1023,533,610,533
2252,0,0,8170,0,367,466,1023,1023,532,610,532
2256,0,0,8170,0,369,466,1023,1023,533,606,533
2260,0,0,8170,0,371,467,1023,1023,533,604,533
2264,0,0,8142,0,373,467,1023,1023,533,604,533
2268,0,0,8142,0,375,467,1023,1023,533,601,533
2272,0,0,8128,0,377,467,1023,1023,533,602,533
2276,0,0,8128,0,378,468,1023,1023,534,599,534
2280,0,0,8128,0,380,468,1023,1023,534,601,534
2284,0,0,8128,0,382,468,1023,1023,534,602,534
2288,0,0,8128,0,384,468,1023,1023,534,601,534
2292,0,0,8170,0,386,468,1023,1023,534,600,534
2296,0,0,8170,0,388,468,1023,1023,535,600,535
2300,0,0,8170,0,390,468,1023,1023,535,599,535
2304,0,0,8170,0,392,469,1023,1023,536,600,536
2308,0,0,8170,0,393,469,1023,1023,536,600,536
2312,0,0,8183,0,395,469,1023,1023,537,601,537
2316,0,0,8183,0,397,469,1023,1023,537,602,537
2320,0,0,8183,0,399,469,1023,1023,538,604,538
2324,0,0,8183,0,401,469,1023,1023,539,606,539
2328,0,0,8183,0,403,470,1023,1023,539,607,539
2332,0,0,8183,0,405,470,1023,1023,540,607,540
2336,0,0,8183,0,407,470,1023,1023,540,605,540
2340,0,0,8183,0,409,470,1023,1023,541,605,541
2344,0,0,8128,0,411,470,1023,1023,542,605,542
2348,0,0,8128,0,413,470,1023,1023,543,603,543
2352,0,0,8156,0,415,470,1023,1023,543,600,543
2356,0,0,8156,0,417,471,1023,1023,546,594,546
2360,0,0,8156,0,419,471,1023,1022,546,593,546
2364,0,0,8183,0,421,471,1023,1023,547,593,547
2368,0,0,8183,0,422,471,1023,1023,550,591,550
2372,0,0,8197,0,424,472,1023,1023,552,592,552
2376,0,0,8197,0,426,472,1023,1023,553,593,553
2380,0,0,8197,0,428,472,1023,1023,556,596,556
2384,0,0,8225,0,430,472,1023,1023,558,599,558
2388,0,0,8225,0,432,472,1023,1023,560,601,560
2392,0,0,8211,0,434,472,1023,1023,563,603,563
2396,0,0,8211,0,436,472,1023,1023,565,606,565
2400,0,0,8211,0,437,473,1023,1023,568,607,568
2404,0,0,8017,0,439,473,1023,1023,569,607,569
2408,0,0,8017,0,441,474,1023,1023,575,606,575
2412,0,0,8003,0,442,474,1023,1023,578,603,578
2416,0,0,8003,0,443,475,1023,1023,580,600,580
2420,0,0,8003,0,445,475,1023,1023,585,596,585
2424,0,0,8045,0,446,476,1023,1023,588,594,588
2428,0,0,8045,0,447,477,1023,1023,591,592,591
2432,0,0,8100,0,448,478,1023,1023,597,587,597
2436,0,0,8100,0,449,479,1023,1023,600,586,600
2440,0,0,8100,0,450,480,1023,1023,602,583,602
2444,0,0,8128,0,451,480,1023,1023,608,584,608
2448,0,0,8128,0,451,482,1023,1023,609,587,609
2452,0,0,8156,0,452,482,1023,1023,612,589,612
2456,0,0,8156,0,453,483,1023,1023,616,593,616
2460,0,0,8156,0,453,484,1023,1023,617,602,617
2464,0,0,8183,0,454,485,1023,1023,619,606,619
2468,0,0,8183,0,454,486,1023,1023,623,612,623
2472,0,0,8170,0,455,487,1023,1023,623,623,623
2476,0,0,8170,0,455,488,1023,1023,625,628,625
2480,0,0,8170,0,455,489,1023,1023,626,630,626
2484,0,0,8128,0,455,490,1023,1023,628,629,628
2488,0,0,8128,0,456,491,1023,1023,629,628,629
2492,0,0,8114,0,456,492,1023,1023,630,628,630
2496,0,0,8114,0,457,494,1023,1023,632,622,632
2500,0,0,8114,0,457,495,1023,1022,633,620,633
2504,0,0,8087,0,457,496,1023,1023,633,619,633
2508,0,0,8087,0,457,497,1023,1023,634,617,634
2512,0,0,8087,0,458,498,1023,1023,635,616,635
2516,0,0,8087,0,458,500,1023,1023,635,618,635
2520,0,0,8087,0,459,501,1023,1023,637,619,637
2524,0,0,8114,0,459,502,1023,1020,638,620,638
2528,0,0,8114,0,459,504,1023,1023,638,621,638
2532,0,0,8059,0,460,505,1023,1023,640,623,640
2536,0,0,8059,0,460,507,1023,1023,641,624,641
2540,0,0,8059,0,460,508,1023,1023,642,619,642
2544,0,0,8003,0,461,510,1023,1023,646,606,646
2548,0,0,8003,0,461,511,1023,1023,647,598,647
2552,0,0,8045,0,462,513,1023,1023,649,591,649
2556,0,0,8045,0,462,514,1023,1023,652,587,652
2560,0,0,8045,0,463,516,1023,1023,654,583,654
2564,0,0,8156,0,463,518,1023,1023,656,583,656
2568,0,0,8156,0,463,519,1023,1023,658,585,658
2572,0,0,8170,0,463,520,1023,1023,660,593,660
2576,0,0,8170,0,464,522,1023,1023,662,597,662
2580,0,0,8170,0,464,524,1023,1023,663,601,663
2584,0,0,8156,0,464,525,1023,1023,664,609,664
2588,0,0,8156,0,464,526,1023,1023,664,612,664
2592,0,0,8128,0,465,528,1023,1023,664,613,664
2596,0,0,8128,0,465,529,1023,1023,664,613,664
2600,0,0,8128,0,465,531,1023,1023,663,614,663
2604,0,0,8114,0,465,532,1023,1023,663,614,663
2608,0,0,8114,0,465,534,1023,1022,664,618,664
2612,0,0,8087,0,466,535,1023,1022,664,616,664
2616,0,0,8087,0,466,536,1023,1023,665,615,665
2620,0,0,8087,0,466,538,1023,1023,665,607,665
2624,0,0,8073,0,467,540,1023,1023,664,605,664
2628,0,0,8073,0,467,541,1023,1023,664,603,664
2632,0,0,8073,0,467,543,1023,1023,664,601,664
2636,0,0,8073,0,467,544,1023,1023,664,598,664
2640,0,0,8073,0,468,546,1023,1023,665,597,665
2644,0,0,8142,0,468,547,1023,1022,666,595,666
2648,0,0,8142,0,468,549,1023,1023,667,596,667
2652,0,0,8128,0,469,550,1023,1023,667,598,667
2656,0,0,8128,0,469,552,1023,1022,667,600,667
2660,0,0,8128,0,469,553,1023,1023,667,602,667
2664,0,0,8156,0,469,555,1023,1023,667,603,667
2668,0,0,8156,0,469,556,1023,1023,666,605,666
2672,0,0,8170,0,470,558,1023,1023,665,608,665
2676,0,0,8170,0,470,559,1023,1023,666,610,666
2680,0,0,8170,0,470,561,1023,1023,665,611,665
2684,0,0,8100,0,470,562,1023,1023,665,612,665
2688,0,0,8100,0,471,564,1023,1023,665,613,665
2692,0,0,8114,0,471,565,1023,1023,665,611,665
2696,0,0,8114,0,471,567,1023,1022,662,606,662
2700,0,0,8114,0,471,568,1023,1022,662,602,662
2704,0,0,8114,0,471,570,1023,1023,662,600,662
2708,0,0,8114,0,472,571,1023,1023,659,599,659
2712,0,0,8170,0,472,573,1023,1023,659,597,659
2716,0,0,8170,0,472,574,1023,1023,658,596,658
2720,0,0,8170,0,473,576,1023,1023,658,595,658
2724,0,0,8170,0,473,578,1023,1023,656,600,656
2728,0,0,8170,0,473,579,1023,1023,655,602,655
2732,0,0,8114,0,473,580,1023,1023,654,605,654
2736,0,0,8114,0,473,582,1023,1023,652,608,652
2740,0,0,8114,0,473,584,1023,1023,651,608,651
2744,0,0,8170,0,474,585,1023,1023,650,608,650
2748,0,0,8170,0,474,586,1023,1023,648,609,648
2752,0,0,8114,0,474,588,1023,1023,646,609,646
2756,0,0,8114,0,474,590,1023,1023,645,608,645
2760,0,0,8114,0,475,591,1021,1023,642,604,642
2764,0,0,8128,0,475,593,1023,1023,641,602,641
2768,0,0,8128,0,475,594,1023,1023,638,603,638
2772,0,0,8142,0,475,596,1023,1023,636,603,636
2776,0,0,8142,0,475,597,1023,1023,634,603,634
2780,0,0,8142,0,476,599,1023,1023,634,602,634
2784,0,0,8156,0,476,600,1023,1023,630,602,630
2788,0,0,8156,0,476,602,1023,1023,628,602,628
2792,0,0,8114,0,477,604,1023,1023,626,601,626
2796,0,0,8114,0,477,605,1023,1023,624,601,624
2800,0,0,8114,0,477,607,1023,1023,620,601,620
2804,0,0,8128,0,477,608,1023,1023,619,602,619
2808,0,0,8128,0,477,610,1023,1023,617,602,617
2812,0,0,8142,0,478,612,1023,1023,614,602,614
2816,0,0,8142,0,478,614,1023,1023,613,603,613
2820,0,0,8142,0,478,615,1023,1023,612,604,612
2824,0,0,8114,0,479,617,1023,1023,609,606,609
2828,0,0,8114,0,479,618,1023,1023,607,605,607
2832,0,0,8100,0,479,620,1023,1023,605,603,605
2836,0,0,8100,0,479,622,1022,1023,602,599,602
2840,0,0,8100,0,480,623,1023,1023,600,599,600
2844,0,0,8128,0,480,625,1023,1023,601,601,601
2848,0,0,8128,0,480,626,1023,1023,597,599,597
2852,0,0,8128,0,481,628,1023,1023,595,598,595
2856,0,0,8128,0,481,630,1023,1023,595,596,595
2860,0,0,8128,0,481,631,1023,1023,590,597,590
2864,0,0,8170,0,481,633,1023,1023,589,599,589
2868,0,0,8170,0,482,634,1023,1023,587,601,587
2872,0,0,8183,0,482,636,1023,1023,585,601,585
2876,0,0,8183,0,482,638,1023,1023,583,599,583
2880,0,0,8183,0,483,639,1023,1023,581,601,581
2884,0,0,8156,0,483,641,1023,1019,581,602,581
2888,0,0,8156,0,483,642,1023,1023,577,603,577
2892,0,0,8128,0,483,644,1023,1023,575,604,575
2896,0,0,8128,0,484,645,1023,1023,574,602,574
2900,0,0,8128,0,484,647,1023,1023,571,600,571
2904,0,0,8156,0,484,648,1023,1023,570,599,570
2908,0,0,8156,0,485,650,1023,1023,568,597,568
2912,0,0,8170,0,485,652,1023,1023,565,599,565
2916,0,0,8170,0,485,653,1023,1023,563,599,563
2920,0,0,8170,0,485,655,1023,1023,561,600,561
2924,0,0,8128,0,485,656,1023,1023,559,600,559
2928,0,0,8128,0,486,658,1023,1023,558,600,558
2932,0,0,8142,0,486,659,1023,1023,557,601,557
2936,0,0,8142,0,487,661,1023,1023,555,601,555
2940,0,0,8142,0,487,662,1023,1023,554,601,554
2944,0,0,8073,0,487,663,1023,1023,553,600,553
2948,0,0,8073,0,488,664,1023,1023,551,602,551
2952,0,0,8073,0,489,665,1023,1023,550,602,550
2956,0,0,8073,0,490,666,1023,1022,549,604,549
2960,0,0,8073,0,491,667,1023,1023,548,606,548
2964,0,0,8128,0,491,668,1023,1023,547,607,547
2968,0,0,8128,0,493,668,1023,1023,546,606,546
2972,0,0,8114,0,494,669,1023,1023,547,604,547
2976,0,0,8114,0,495,670,1023,1023,546,602,546
2980,0,0,8114,0,496,670,1023,1023,545,602,545
2984,0,0,8128,0,497,671,1023,1023,543,601,543
2988,0,0,8128,0,498,672,1023,1023,545,600,545
2992,0,0,8156,0,499,672,1023,1023,545,599,545
2996,0,0,8156,0,501,673,1023,1023,544,599,544
3000,0,0,8156,0,502,673,1023,1023,544,600,544
3004,0,0,8170,0,503,673,1023,1023,544,601,544
3008,0,0,8170,0,505,674,1023,1023,544,602,544
3012,0,0,8170,0,506,674,1023,1023,544,606,544
3016,0,0,8170,0,508,674,1023,1023,543,607,543
3020,0,0,8170,0,509,674,1023,1023,544,609,544
3024,0,0,8170,0,511,674,1023,1023,543,609,543
3028,0,0,8170,0,512,675,1023,1023,543,608,543
3032,0,0,8170,0,514,675,1023,1023,543,609,543
3036,0,0,8170,0,515,675,1023,1020,543,609,543
3040,0,0,8170,0,517,675,1023,1023,543,606,543
3044,0,0,8142,0,519,675,1023,1023,543,605,543
3048,0,0,8142,0,520,675,1023,1023,544,603,544
3052,0,0,8114,0,522,676,1023,1023,543,601,543
3056,0,0,8114,0,523,676,1023,1023,543,601,543
3060,0,0,8114,0,525,676,1023,1023,543,601,543
3064,0,0,8142,0,527,676,1023,1023,543,602,543
3068,0,0,8142,0,528,676,1023,1023,544,599,544
3072,0,0,8183,0,530,676,1023,1023,544,600,544
3076,0,0,8183,0,532,676,1023,1023,544,600,544
3080,0,0,8183,0,533,676,1023,1023,545,600,545
3084,0,0,8197,0,535,676,1023,1023,546,599,546
3088,0,0,8197,0,537,676,1023,1023,546,600,546
3092,0,0,8197,0,539,676,1023,1023,545,600,545
3096,0,0,8197,0,540,676,1023,1023,546,601,546
3100,0,0,8197,0,542,676,1023,1023,547,601,547
3104,0,0,8183,0,544,676,1023,1023,547,605,547
3108,0,0,8183,0,545,676,1023,1023,548,605,548
3112,0,0,8170,0,547,676,1023,1023,548,605,548
3116,0,0,8170,0,549,676,1023,1023,550,603,550
3120,0,0,8170,0,551,676,1023,1023,550,603,550
3124,0,0,8183,0,552,676,1023,1023,551,602,551
3128,0,0,8183,0,554,676,1023,1023,552,602,552
3132,0,0,8183,0,556,676,1023,1023,552,601,552
3136,0,0,8183,0,557,676,1023,1023,553,601,553
3140,0,0,8183,0,559,676,1023,1023,554,603,554
3144,0,0,8197,0,561,676,1023,1023,555,604,555
3148,0,0,8197,0,563,676,1023,1023,556,604,556
3152,0,0,8183,0,565,676,1023,1023,557,601,557
3156,0,0,8183,0,566,676,1023,1023,559,600,559
3160,0,0,8183,0,568,676,1023,1023,559,599,559
3164,0,0,8197,0,570,676,1023,1023,561,599,561
3168,0,0,8197,0,571,676,1023,1023,562,600,562
3172,0,0,8211,0,573,676,1023,1023,563,599,563
3176,0,0,8211,0,575,676,1023,1023,565,599,565
3180,0,0,8211,0,576,676,1023,1023,566,600,566
3184,0,0,8059,0,577,677,1023,1023,568,604,568
3188,0,0,8059,0,579,677,1023,1023,570,608,570
3192,0,0,8087,0,580,678,1023,1023,573,611,573
3196,0,0,8087,0,581,678,1023,1023,574,609,574
3200,0,0,8087,0,582,679,1023,1023,575,605,575
3204,0,0,8003,0,583,679,1022,1023,578,593,578
3208,0,0,8003,0,584,680,1023,1023,580,588,580
3212,0,0,8059,0,585,681,1023,1022,580,584,580
3216,0,0,8059,0,585,682,1023,1022,583,579,583
3220,0,0,8059,0,586,682,1023,1023,584,577,584
3224,0,0,8156,0,587,683,1023,1023,585,578,585
3228,0,0,8156,0,587,684,1023,1023,588,585,588
3232,0,0,8156,0,588,684,1023,1023,589,589,589
3236,0,0,8156,0,588,685,1023,1023,590,593,590
3240,0,0,8156,0,588,686,1023,1023,593,597,593
3244,0,0,8142,0,589,687,1023,1023,593,606,593
3248,0,0,8142,0,589,687,1023,1023,593,614,593
3252,0,0,8156,0,589,688,1023,1023,595,621,595
3256,0,0,8156,0,589,689,1023,1022,593,637,593
3260,0,0,8156,0,589,690,1023,1023,593,644,593
3264,0,0,8142,0,589,690,1023,1023,592,648,592
3268,0,0,8142,0,589,691,1023,1023,592,645,592
3272,0,0,8017,0,589,692,1023,1023,592,638,592
3276,0,0,8017,0,589,693,1023,1023,591,631,591
3280,0,0,8017,0,589,694,1023,1023,590,618,590
3284,0,0,8059,0,589,695,1023,1023,589,613,589
3288,0,0,8059,0,589,696,1023,1023,590,608,590
3292,0,0,8142,0,589,697,1023,1022,589,605,589
3296,0,0,8142,0,589,698,1023,1023,589,607,589
3300,0,0,8142,0,590,700,1023,1023,589,606,589
3304,0,0,8183,0,590,701,1023,1023,589,610,589
3308,0,0,8183,0,590,702,1022,1023,589,614,589
3312,0,0,8156,0,590,703,1023,1023,589,618,589
3316,0,0,8156,0,590,704,1023,1023,589,621,589
3320,0,0,8156,0,590,706,1023,1023,588,619,588
3324,0,0,8142,0,590,707,1023,1023,588,617,588
3328,0,0,8142,0,590,708,1023,1023,587,614,587
3332,0,0,8128,0,590,710,1023,1023,586,609,586
3336,0,0,8128,0,590,711,1023,1022,586,608,586
3340,0,0,8128,0,590,712,1023,1023,586,605,586
3344,0,0,8128,0,590,714,1023,1023,586,602,586
3348,0,0,8128,0,590,715,1023,1023,585,600,585
3352,0,0,8170,0,590,717,1023,1023,585,598,585
3356,0,0,8170,0,590,718,1023,1023,585,596,585
3360,0,0,8170,0,591,720,1023,1023,583,596,583
3364,0,0,8197,0,591,721,1023,1023,583,596,583
3368,0,0,8197,0,591,722,1023,1023,582,599,582
3372,0,0,8183,0,591,724,1023,1023,580,602,580
3376,0,0,8183,0,591,725,1023,1023,580,604,580
3380,0,0,8183,0,591,727,1023,1023,579,604,579
3384,0,0,8197,0,591,728,1023,1023,578,604,578
3388,0,0,8197,0,591,730,1023,1023,577,604,577
3392,0,0,8142,0,591,731,1023,1023,576,604,576
3396,0,0,8142,0,591,733,1023,1023,576,604,576
3400,0,0,8142,0,591,734,1023,1023,575,601,575
3404,0,0,8170,0,591,736,1023,1023,575,599,575
3408,0,0,8170,0,591,737,1023,1023,574,597,574
3412,0,0,8170,0,591,739,1023,1023,572,596,572
3416,0,0,8170,0,591,740,1023,1023,571,597,571
3420,0,0,8170,0,591,742,1023,1023,571,598,571
3424,0,0,8170,0,591,743,1023,1023,569,596,569
3428,0,0,8170,0,591,744,1023,1023,568,597,568
3432,0,0,8197,0,591,746,1023,1023,567,597,567
3436,0,0,8197,0,591,748,1023,1023,565,598,565
3440,0,0,8197,0,591,749,1023,1023,566,599,566
3444,0,0,8183,0,591,750,1023,1022,563,602,563
3448,0,0,8183,0,591,752,1023,1023,562,603,562
3452,0,0,8197,0,591,753,1023,1023,561,602,561
3456,0,0,8197,0,590,755,1023,1023,559,601,559
3460,0,0,8197,0,590,756,1023,1023,559,601,559
3464,0,0,8170,0,590,757,1023,1023,558,603,558
3468,0,0,8170,0,591,759,1023,1023,558,605,558
3472,0,0,8100,0,591,760,1023,1022,557,604,557
3476,0,0,8100,0,591,761,1023,1023,555,602,555
3480,0,0,8100,0,591,762,1023,1023,555,604,555
3484,0,0,8073,0,592,763,1023,1023,554,609,554
3488,0,0,8073,0,593,764,1023,1023,552,617,552
3492,0,0,8100,0,593,764,1023,1023,552,621,552
3496,0,0,8100,0,594,765,1023,1023,550,626,550
3500,0,0,8100,0,595,766,1023,1023,549,632,549
3504,0,0,8073,0,596,766,1023,1023,549,635,549
3508,0,0,8073,0,597,767,1023,1023,548,637,548
3512,0,0,7962,0,598,767,1023,1023,547,638,547
3516,0,0,7962,0,599,768,1023,1023,547,631,547
3520,0,0,7962,0,600,769,1023,1023,547,614,547
3524,0,0,7907,0,601,769,1023,1023,547,581,547
3528,0,0,7907,0,603,770,1023,1023,547,573,547
3532,0,0,8170,0,604,771,1023,1023,547,563,547
3536,0,0,8170,0,606,771,1023,1023,549,556,549
3540,0,0,8170,0,607,772,1023,1023,550,558,550
3544,0,0,8183,0,608,772,1023,1023,551,561,551
3548,0,0,8183,0,610,772,1023,1023,551,568,551
3552,0,0,8197,0,611,773,1023,1023,552,582,552
3556,0,0,8197,0,612,773,1023,1023,552,589,552
3560,0,0,8197,0,613,773,1023,1023,553,599,553
3564,0,0,8197,0,615,773,1023,1023,553,609,553
3568,0,0,8197,0,616,773,1023,1023,554,613,554
3572,0,0,8156,0,617,773,1023,1023,554,621,554
3576,0,0,8156,0,618,773,1023,1022,555,627,555
3580,0,0,8156,0,620,773,1023,1023,554,627,554
3584,0,0,8142,0,621,773,1023,1023,555,626,555
3588,0,0,8142,0,623,773,1023,1023,556,621,556
3592,0,0,8114,0,624,773,1023,1023,557,616,557
3596,0,0,8114,0,625,774,1023,1023,557,611,557
3600,0,0,8114,0,627,774,1023,1023,558,602,558
3604,0,0,8156,0,629,774,1023,1022,558,598,558
3608,0,0,8156,0,630,774,1023,1023,559,595,559
3612,0,0,8170,0,632,774,1023,1022,560,591,560
3616,0,0,8170,0,633,774,1023,1023,560,587,560
3620,0,0,8170,0,635,774,1023,1023,562,589,562
3624,0,0,8073,0,636,774,1023,1023,563,589,563
3628,0,0,8073,0,637,775,1023,1021,565,591,565
3632,0,0,8114,0,638,775,1023,1023,566,595,566
3636,0,0,8114,0,639,776,1023,1023,566,597,566
3640,0,0,8114,0,640,776,1023,1023,568,597,568
3644,0,0,8100,0,641,777,1023,1023,568,594,568
3648,0,0,8100,0,642,777,1023,1023,570,589,570
3652,0,0,8114,0,642,778,1023,1023,571,576,571
3656,0,0,8114,0,643,778,1023,1023,573,571,573
3660,0,0,8114,0,643,779,1023,1022,573,570,573
3664,0,0,8114,0,644,780,1023,1023,574,572,574
3668,0,0,8114,0,644,780,1023,1023,575,577,575
3672,0,0,8087,0,644,781,1023,1023,575,584,575
3676,0,0,8087,0,644,781,1023,1023,575,607,575
3680,0,0,8087,0,644,782,1023,1023,575,628,575
3684,0,0,8114,0,644,782,1023,1022,574,645,574
3688,0,0,8114,0,644,783,1023,1023,574,652,574
3692,0,0,8142,0,644,784,1023,1023,573,668,573
3696,0,0,8142,0,644,784,1023,1020,572,667,572
3700,0,0,8142,0,644,785,1023,1023,572,661,572
3704,0,0,7893,0,644,786,1023,1023,570,650,570
3708,0,0,7893,0,644,786,1023,1023,569,638,569
3712,0,0,7976,0,644,788,1023,1023,568,629,568
3716,0,0,7976,0,644,789,1023,1023,568,613,568
3720,0,0,7976,0,645,790,1023,1022,567,606,567
3724,0,0,8087,0,645,791,1023,1023,567,602,567
3728,0,0,8087,0,645,792,1023,1023,566,599,566
3732,0,0,8156,0,645,794,1023,1023,566,601,566
3736,0,0,8156,0,645,795,1023,1023,565,605,565
3740,0,0,8156,0,645,796,1023,1023,564,609,564
3744,0,0,8156,0,645,797,1023,1023,564,610,564
3748,0,0,8156,0,645,798,1023,1022,562,609,562
3752,0,0,8170,0,646,800,1023,1023,560,609,560
3756,0,0,8170,0,646,801,1023,1023,561,607,561
3760,0,0,8170,0,646,802,1023,1023,560,606,560
3764,0,0,8142,0,646,804,1023,1023,560,606,560
3768,0,0,8142,0,646,805,1022,1023,559,603,559
3772,0,0,8156,0,646,807,1023,1023,558,600,558
3776,0,0,8156,0,646,808,1023,1022,558,599,558
3780,0,0,8156,0,647,809,1023,1023,558,599,558
3784,0,0,8059,0,647,810,1023,1023,557,599,557
3788,0,0,8059,0,647,811,1023,1022,557,601,557
3792,0,0,8100,0,648,812,1023,1023,555,608,555
3796,0,0,8100,0,649,813,1023,1023,555,610,555
3800,0,0,8100,0,649,814,1023,1020,555,614,555
3804,0,0,8073,0,650,814,1023,1023,553,623,553
3808,0,0,8073,0,651,815,1023,1023,553,625,553
3812,0,0,8045,0,652,816,1023,1023,553,624,553
3816,0,0,8045,0,653,816,1023,1022,553,607,553
3820,0,0,8045,0,654,817,1023,1023,552,598,552
3824,0,0,7934,0,655,818,1023,1023,553,591,553
3828,0,0,7934,0,656,818,1023,1023,553,577,553
3832,0,0,8142,0,657,819,1023,1023,555,573,555
3836,0,0,8142,0,658,819,1023,1023,555,571,555
3840,0,0,8142,0,659,820,1023,1023,556,572,556
3844,0,0,8183,0,661,820,1023,1023,557,579,557
3848,0,0,8183,0,662,820,1023,1019,558,584,558
3852,0,0,8183,0,663,820,1023,1023,557,591,557
3856,0,0,8183,0,664,820,1023,1023,558,608,558
3860,0,0,8183,0,665,820,1023,1023,558,614,558
3864,0,0,8170,0,666,820,1023,1023,558,620,558
3868,0,0,8170,0,667,820,1023,1023,559,629,559
3872,0,0,8170,0,669,820,1023,1023,558,631,558
3876,0,0,8170,0,670,820,1023,1023,559,632,559
3880,0,0,8170,0,671,820,1023,1023,560,624,560
3884,0,0,8073,0,673,820,1023,1023,561,617,561
3888,0,0,8073,0,674,821,1023,1023,561,611,561
3892,0,0,7990,0,675,821,1023,1023,561,602,561
3896,0,0,7990,0,676,821,1023,1022,561,600,561
3900,0,0,7990,0,677,822,1023,1020,563,598,563
3904,0,0,8073,0,678,822,1023,1023,563,595,563
3908,0,0,8073,0,679,823,1023,1023,564,586,564
3912,0,0,8087,0,679,824,1023,1023,566,583,566
3916,0,0,8087,0,680,825,1023,1023,566,583,566
3920,0,0,8087,0,681,825,1023,1023,567,579,567
3924,0,0,8156,0,681,826,1023,1023,568,576,568
3928,0,0,8156,0,682,827,1023,1023,568,576,568
3932,0,0,8142,0,682,828,1023,1023,569,574,569
3936,0,0,8142,0,682,828,1023,1023,568,578,568
3940,0,0,8142,0,683,829,1023,1023,570,586,570
3944,0,0,8100,0,683,830,1022,1023,570,595,570
3948,0,0,8100,0,683,830,1023,1023,571,602,571
3952,0,0,8156,0,683,831,1023,1023,570,609,570
3956,0,0,8156,0,682,832,1023,1023,570,625,570
3960,0,0,8156,0,682,832,1023,1023,570,631,570
3964,0,0,8170,0,682,833,1023,1023,569,637,569
