Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
8740,0,0,7907,0,2167,2338,1023,1023,558,601,0
8744,0,0,7907,0,2168,2339,1023,1023,558,597,0
8748,0,0,7920,0,2170,2340,1023,1023,559,596,0
8752,0,0,7920,0,2171,2341,1023,1023,559,597,0
8756,0,0,7990,0,2172,2342,1023,1023,559,596,0
8760,0,0,7990,0,2174,2344,1023,1023,558,599,0
8764,0,0,7990,0,2175,2344,1023,1023,559,601,0
8768,0,0,8017,0,2176,2346,1023,1023,558,607,0
8772,0,0,8017,0,2177,2347,1023,1023,557,609,0
8776,0,0,7990,0,2178,2348,1023,1023,555,611,0
8780,0,0,7990,0,2180,2349,1023,1023,556,613,0
8784,0,0,7990,0,2181,2350,1023,1023,555,614,0
8788,0,0,7934,0,2182,2351,1023,1023,555,615,0
8792,0,0,7934,0,2184,2352,1023,1023,554,614,0
8796,0,0,7907,0,2185,2353,1023,1018,554,609,0
8800,0,0,7907,0,2186,2354,1023,1023,554,608,0
8804,0,0,7907,0,2188,2355,1023,1023,553,606,0
8808,0,0,7893,0,2189,2356,1023,1023,554,599,0
8812,0,0,7893,0,2190,2357,1023,1023,554,599,0
8816,0,0,7920,0,2192,2358,1023,1023,556,600,0
8820,0,0,7920,0,2193,2359,1023,1023,555,599,0
8824,0,0,7920,0,2194,2360,1023,1023,555,601,0
8828,0,0,7976,0,2196,2361,1023,1022,555,604,0
8832,0,0,7976,0,2197,2362,1023,1021,557,607,0
8836,0,0,7976,0,2199,2363,1023,1023,557,609,0
8840,0,0,7976,0,2200,2364,1023,1023,559,612,0
8844,0,0,7976,0,2201,2364,1023,1023,560,611,0
8848,0,0,7920,0,2203,2366,1023,1020,561,610,0
8852,0,0,7920,0,2204,2366,1023,1023,563,608,0
8856,0,0,7907,0,2205,2368,1023,1023,564,609,0
8860,0,0,7907,0,2206,2368,1023,1023,567,608,0
8864,0,0,7907,0,2208,2370,1023,1023,567,607,0
8868,0,0,7893,0,2209,2371,1023,1023,569,607,0
8872,0,0,7893,0,2210,2372,1023,1022,571,608,0
8876,0,0,7879,0,2211,2373,1023,1023,572,606,0
8880,0,0,7879,0,2212,2374,1023,1023,573,606,0
8884,0,0,7879,0,2214,2375,1023,1023,575,609,0
8888,0,0,7907,0,2215,2376,1023,1023,577,609,0
8892,0,0,7907,0,2216,2378,1023,1023,577,609,0
8896,0,0,7907,0,2217,2379,1023,1022,580,612,0
8900,0,0,7907,0,2218,2380,1023,1023,581,613,0
8904,0,0,7907,0,2219,2381,1023,1023,582,613,0
8908,0,0,7879,0,2220,2383,1023,1023,585,611,0
8912,0,0,7879,0,2221,2384,1023,1023,586,609,0
8916,0,0,7893,0,2222,2385,1023,1023,587,606,0
8920,0,0,7893,0,2223,2387,1023,1023,588,604,0
8924,0,0,7893,0,2224,2388,1023,1023,590,600,0
8928,0,0,7907,0,2225,2389,1023,1023,591,601,0
8932,0,0,7907,0,2226,2391,1023,1023,592,603,0
8936,0,0,7934,0,2227,2392,1023,1023,594,605,0
8940,0,0,7934,0,2228,2394,1023,1023,595,606,0
8944,0,0,7934,0,2229,2395,1023,1023,595,607,0
8948,0,0,7893,0,2230,2396,1023,1023,597,608,0
8952,0,0,7893,0,2231,2398,1023,1023,597,610,0
8956,0,0,7907,0,2232,2399,1023,1022,597,611,0
8960,0,0,7907,0,2233,2401,1023,1022,599,612,0
8964,0,0,7907,0,2234,2402,1023,1023,599,612,0
8968,0,0,7879,0,2234,2404,1023,1022,599,610,0
8972,0,0,7879,0,2236,2405,1023,1023,601,607,0
8976,0,0,7837,0,2236,2407,1023,1023,602,604,0
8980,0,0,7837,0,2237,2408,1023,1023,602,602,0
8984,0,0,7837,0,2238,2410,1023,1023,603,601,0
8988,0,0,7907,0,2239,2411,1023,1023,604,599,0
8992,0,0,7907,0,2240,2413,1023,1023,604,598,0
8996,0,0,7948,0,2241,2414,1023,1023,604,599,0
9000,0,0,7948,0,2242,2416,1023,1023,605,603,0
9004,0,0,7948,0,2243,2417,1023,1022,605,604,0
9008,0,0,7948,0,2244,2419,1023,1023,606,605,0
9012,0,0,7948,0,2244,2420,1023,1022,606,607,0
9016,0,0,7920,0,2246,2422,1023,1023,606,607,0
9020,0,0,7920,0,2246,2424,1022,1023,607,607,0
9024,0,0,7920,0,2247,2425,1023,1023,607,606,0
9028,0,0,7893,0,2248,2426,1023,1018,608,605,0
9032,0,0,7893,0,2249,2428,1023,1023,607,607,0
9036,0,0,7893,0,2250,2430,1023,1020,608,607,0
9040,0,0,7893,0,2251,2431,1023,1023,607,607,0
9044,0,0,7893,0,2252,2433,1023,1023,609,608,0
9048,0,0,7879,0,2252,2434,1023,1023,609,607,0
9052,0,0,7879,0,2253,2436,1023,1023,608,605,0
9056,0,0,7851,0,2254,2438,1023,1023,608,605,0
9060,0,0,7851,0,2255,2439,1023,1023,608,603,0
9064,0,0,7851,0,2256,2440,1023,1023,608,600,0
9068,0,0,7948,0,2257,2442,1023,1023,608,598,0
9072,0,0,7948,0,2258,2444,1023,1023,608,599,0
9076,0,0,7948,0,2259,2445,1023,1023,609,600,0
9080,0,0,7948,0,2260,2447,1023,1023,610,600,0
9084,0,0,7948,0,2261,2448,1023,1023,609,601,0
9088,0,0,7934,0,2262,2450,1023,1023,609,605,0
9092,0,0,7934,0,2263,2452,1023,1023,609,605,0
9096,0,0,7934,0,2264,2453,1023,1023,609,607,0
9100,0,0,7934,0,2265,2455,1023,1023,608,610,0
9104,0,0,7934,0,2266,2456,1023,1023,608,609,0
9108,0,0,7920,0,2267,2458,1023,1022,608,609,0
9112,0,0,7920,0,2268,2460,1023,1023,608,606,0
9116,0,0,7893,0,2269,2461,1023,1023,608,607,0
9120,0,0,7893,0,2270,2463,1023,1023,608,606,0
9124,0,0,7893,0,2271,2465,1023,1023,608,604,0
9128,0,0,7865,0,2272,2466,1023,1023,608,601,0
9132,0,0,7865,0,2273,2468,1023,1022,607,600,0
9136,0,0,7907,0,2274,2470,1023,1023,607,597,0
9140,0,0,7907,0,2275,2471,1023,1023,607,597,0
9144,0,0,7907,0,2276,2473,1023,1023,607,598,0
9148,0,0,7920,0,2277,2475,1023,1023,606,600,0
9152,0,0,7920,0,2278,2476,1023,1023,605,603,0
9156,0,0,7948,0,2280,2478,1023,1023,605,606,0
9160,0,0,7948,0,2281,2480,1023,1023,605,607,0
9164,0,0,7948,0,2282,2482,1023,1023,604,608,0
9168,0,0,7907,0,2283,2483,1023,1023,604,607,0
9172,0,0,7907,0,2284,2485,1023,1023,603,606,0
9176,0,0,7879,0,2285,2487,1023,1023,603,602,0
9180,0,0,7879,0,2287,2488,1023,1023,602,598,0
9184,0,0,7879,0,2288,2490,1023,1023,601,598,0
9188,0,0,7934,0,2289,2492,1023,1023,600,598,0
9192,0,0,7934,0,2290,2494,1023,1023,599,597,0
9196,0,0,7907,0,2292,2495,1023,1023,597,595,0
9200,0,0,7907,0,2293,2497,1023,1023,596,594,0
9204,0,0,7907,0,2294,2498,1023,1023,592,596,0
9208,0,0,7920,0,2296,2500,1023,1023,590,598,0
9212,0,0,7920,0,2297,2502,1023,1022,588,600,0
9216,0,0,7948,0,2298,2504,1023,1023,583,599,0
9220,0,0,7948,0,2300,2505,1023,1023,581,600,0
9224,0,0,7948,0,2301,2507,1023,1022,580,600,0
9228,0,0,7865,0,2303,2508,1023,1023,579,600,0
9232,0,0,7865,0,2304,2510,1023,1023,578,600,0
9236,0,0,7907,0,2306,2512,1023,1023,578,598,0
9240,0,0,7907,0,2307,2513,1023,1023,579,594,0
9244,0,0,7907,0,2309,2514,1023,1023,579,595,0
9248,0,0,7879,0,2311,2516,1023,1022,579,594,0
9252,0,0,7879,0,2312,2517,1023,1023,581,595,0
9256,0,0,7948,0,2314,2519,1023,1023,583,596,0
9260,0,0,7948,0,2316,2520,1023,1023,588,595,0
9264,0,0,7948,0,2317,2522,1023,1023,615,593,0
9268,0,0,7934,0,2319,2523,1023,1023,633,595,0
9272,0,0,7934,0,2320,2525,1023,1021,650,594,0
9276,0,0,7713,0,2322,2526,1023,1023,663,595,0
9280,0,0,7713,0,2323,2528,1023,1023,674,593,0
9284,0,0,7713,0,2324,2530,1023,1023,675,592,0
9288,0,0,7602,0,2325,2532,1023,1023,677,591,0
9292,0,0,7602,0,2326,2534,1023,1023,677,591,0
9296,0,0,7546,0,2327,2536,1023,1023,678,590,0
9300,0,0,7546,0,2327,2538,1023,1023,680,588,0
9304,0,0,7546,0,2328,2540,1023,1023,680,577,0
9308,0,0,7588,0,2328,2542,1023,1023,679,573,0
9312,0,0,7588,0,2328,2544,1023,1023,680,573,0
9316,0,0,7782,0,2329,2547,1023,1023,681,573,0
9320,0,0,7782,0,2329,2549,1023,1023,681,581,0
9324,0,0,7782,0,2329,2551,1023,1022,682,593,0
9328,0,0,7948,0,2328,2553,1023,1023,681,615,0
9332,0,0,7948,0,2328,2555,1023,1023,679,646,0
9336,0,0,7990,0,2328,2557,1023,1023,678,654,0
9340,0,0,7990,0,2328,2559,1023,1023,678,661,0
9344,0,0,7990,0,2329,2561,1023,1022,676,660,0
9348,0,0,7782,0,2329,2563,1023,1023,676,661,0
9352,0,0,7782,0,2329,2566,1023,1022,675,659,0
9356,0,0,7657,0,2329,2568,1023,1023,674,637,0
9360,0,0,7657,0,2330,2570,1023,1023,673,637,0
9364,0,0,7657,0,2330,2572,1023,1023,671,637,0
9368,0,0,7643,0,2331,2575,1023,1023,670,632,0
9372,0,0,7643,0,2332,2578,1023,1022,668,631,0
9376,0,0,7671,0,2333,2580,1023,1023,666,626,0
9380,0,0,7671,0,2334,2583,1023,1023,662,621,0
9384,0,0,7671,0,2335,2585,1023,1023,658,615,0
9388,0,0,7671,0,2336,2588,1023,1023,656,601,0
9392,0,0,7671,0,2337,2590,1023,1023,653,586,0
9396,0,0,7699,0,2338,2593,1023,1023,643,567,0
9400,0,0,7699,0,2339,2596,1023,1023,636,558,0
9404,0,0,7699,0,2340,2598,1023,1023,631,551,0
9408,0,0,7934,0,2341,2601,1023,1023,621,552,0
9412,0,0,7934,0,2343,2604,1023,1022,617,552,0
9416,0,0,8031,0,2344,2606,1023,1023,612,553,0
9420,0,0,8031,0,2345,2608,1023,1023,606,565,0
9424,0,0,8031,0,2346,2611,1023,1023,603,569,0
9428,0,0,7990,0,2348,2613,1023,1023,600,579,0
9432,0,0,7990,0,2349,2615,1023,1023,593,589,0
9436,0,0,7962,0,2350,2617,1023,1023,591,595,0
9440,0,0,7962,0,2352,2618,1023,1023,589,605,0
9444,0,0,7962,0,2353,2620,1023,1023,585,608,0
9448,0,0,7879,0,2355,2622,1023,1023,583,601,0
9452,0,0,7879,0,2356,2624,1023,1023,581,603,0
9456,0,0,7837,0,2358,2626,1023,1023,577,601,0
9460,0,0,7837,0,2360,2627,1023,1022,575,591,0
9464,0,0,7837,0,2362,2629,1023,1023,573,589,0
9468,0,0,7851,0,2364,2630,1023,1023,572,587,0
9472,0,0,7851,0,2365,2632,1023,1023,569,583,0
9476,0,0,7893,0,2367,2634,1023,1023,568,585,0
9480,0,0,7893,0,2369,2635,1023,1023,567,587,0
9484,0,0,7893,0,2371,2637,1023,1023,564,589,0
9488,0,0,7990,0,2372,2638,1023,1023,563,591,0
9492,0,0,7990,0,2374,2640,1023,1023,562,594,0
9496,0,0,7962,0,2376,2641,1023,1023,559,598,0
9500,0,0,7962,0,2378,2643,1023,1023,558,599,0
9504,0,0,7962,0,2380,2644,1023,1023,556,598,0
9508,0,0,7962,0,2382,2646,1023,1023,554,596,0
9512,0,0,7962,0,2384,2647,1023,1023,553,596,0
9516,0,0,7934,0,2386,2648,1023,1023,552,597,0
9520,0,0,7934,0,2388,2650,1023,1023,551,598,0
9524,0,0,7934,0,2389,2651,1023,1023,548,599,0
9528,0,0,7948,0,2391,2652,1023,1023,548,599,0
9532,0,0,7948,0,2393,2653,1023,1023,547,598,0
9536,0,0,7934,0,2395,2654,1023,1023,545,599,0
9540,0,0,7934,0,2398,2655,1023,1023,545,599,0
9544,0,0,7934,0,2400,2656,1023,1023,544,599,0
9548,0,0,7934,0,2402,2657,1023,1023,542,600,0
9552,0,0,7934,0,2404,2658,1023,1023,542,600,0
9556,0,0,7893,0,2406,2659,1023,1023,541,602,0
9560,0,0,7893,0,2408,2660,1023,1022,541,602,0
9564,0,0,7893,0,2410,2661,1023,1023,540,602,0
9568,0,0,7907,0,2413,2662,1023,1023,540,601,0
9572,0,0,7907,0,2415,2662,1023,1023,539,600,0
9576,0,0,7962,0,2417,2663,1023,1023,539,599,0
9580,0,0,7962,0,2420,2664,1023,1023,539,599,0
9584,0,0,7962,0,2422,2665,1023,1023,539,600,0
9588,0,0,7990,0,2424,2666,1023,1022,540,599,0
9592,0,0,7990,0,2426,2666,1023,1023,540,601,0
9596,0,0,8003,0,2428,2667,1023,1023,539,605,0
9600,0,0,8003,0,2431,2668,1023,1023,540,606,0
9604,0,0,8003,0,2433,2668,1023,1023,540,605,0
9608,0,0,8003,0,2435,2669,1023,1022,540,606,0
9612,0,0,8003,0,2437,2670,1023,1023,541,608,0
9616,0,0,7962,0,2440,2670,1023,1020,541,606,0
9620,0,0,7962,0,2442,2671,1023,1023,541,606,0
9624,0,0,7962,0,2444,2672,1023,1023,542,605,0
9628,0,0,7948,0,2446,2673,1023,1023,543,602,0
9632,0,0,7948,0,2448,2674,1023,1023,543,601,0
9636,0,0,7962,0,2450,2674,1023,1023,545,604,0
9640,0,0,7962,0,2452,2675,1023,1023,545,603,0
9644,0,0,7962,0,2454,2676,1023,1023,546,605,0
9648,0,0,7990,0,2456,2677,1023,1023,549,605,0
9652,0,0,7990,0,2458,2678,1023,1023,549,607,0
9656,0,0,7990,0,2460,2679,1023,1023,550,607,0
9660,0,0,7990,0,2461,2680,1023,1023,551,605,0
9664,0,0,7990,0,2463,2681,1023,1023,552,608,0
9668,0,0,7934,0,2465,2682,1023,1023,553,610,0
9672,0,0,7934,0,2466,2683,1023,1022,554,607,0
9676,0,0,7934,0,2468,2684,1023,1023,555,607,0
9680,0,0,7934,0,2470,2685,1023,1022,555,609,0
9684,0,0,7934,0,2471,2686,1022,1023,555,609,0
9688,0,0,7948,0,2472,2687,1023,1023,557,609,0
9692,0,0,7948,0,2474,2688,1023,1023,557,610,0
9696,0,0,7907,0,2475,2690,1023,1023,557,607,0
9700,0,0,7907,0,2476,2691,1023,1023,558,606,0
9704,0,0,7907,0,2478,2692,1023,1023,558,607,0
9708,0,0,7962,0,2479,2694,1023,1023,559,607,0
9712,0,0,7962,0,2480,2695,1023,1023,558,608,0
9716,0,0,7962,0,2482,2696,1023,1023,558,609,0
9720,0,0,7962,0,2483,2697,1023,1023,560,610,0
9724,0,0,7962,0,2484,2699,1023,1023,559,611,0
9728,0,0,7976,0,2485,2700,1023,1023,559,616,0
9732,0,0,7976,0,2487,2701,1023,1023,559,617,0
9736,0,0,7948,0,2488,2702,1023,1023,559,618,0
9740,0,0,7948,0,2489,2704,1023,1023,560,617,0
9744,0,0,7948,0,2490,2705,1023,1023,561,616,0
9748,0,0,7934,0,2491,2706,1023,1022,561,615,0
9752,0,0,7934,0,2492,2708,1023,1022,562,612,0
9756,0,0,7920,0,2494,2709,1023,1023,563,609,0
9760,0,0,7920,0,2495,2710,1023,1023,563,605,0
9764,0,0,7920,0,2496,2712,1023,1023,564,605,0
9768,0,0,7920,0,2497,2713,1023,1023,565,606,0
9772,0,0,7920,0,2498,2714,1023,1023,566,606,0
9776,0,0,7962,0,2500,2715,1023,1023,567,610,0
9780,0,0,7962,0,2501,2717,1023,1023,569,610,0
9784,0,0,7962,0,2502,2718,1023,1023,571,609,0
9788,0,0,7962,0,2503,2719,1023,1022,572,611,0
9792,0,0,7962,0,2504,2720,1023,1023,573,613,0
9796,0,0,7934,0,2506,2722,1023,1023,573,613,0
9800,0,0,7934,0,2507,2723,1023,1023,574,616,0
9804,0,0,7934,0,2508,2724,1023,1023,575,614,0
9808,0,0,7879,0,2509,2726,1023,1023,576,613,0
9812,0,0,7879,0,2510,2727,1023,1023,576,613,0
9816,0,0,7920,0,2512,2728,1023,1023,578,613,0
9820,0,0,7920,0,2513,2730,1023,1023,579,613,0
9824,0,0,7920,0,2514,2731,1023,1022,579,614,0
9828,0,0,7907,0,2515,2732,1023,1023,582,613,0
9832,0,0,7907,0,2516,2734,1023,1023,583,614,0
9836,0,0,7893,0,2517,2735,1023,1023,584,611,0
9840,0,0,7893,0,2518,2737,1023,1023,586,609,0
9844,0,0,7893,0,2520,2738,1023,1023,586,610,0
9848,0,0,7920,0,2520,2740,1023,1023,588,608,0
9852,0,0,7920,0,2522,2741,1023,1023,589,608,0
9856,0,0,7907,0,2523,2742,1023,1023,592,613,0
9860,0,0,7907,0,2524,2744,1023,1023,593,612,0
9864,0,0,7907,0,2525,2746,1023,1023,594,611,0
9868,0,0,7893,0,2526,2747,1023,1023,597,612,0
9872,0,0,7893,0,2527,2748,1023,1023,598,611,0
9876,0,0,7879,0,2528,2750,1023,1023,599,610,0
9880,0,0,7879,0,2529,2752,1023,1023,601,609,0
9884,0,0,7879,0,2530,2753,1023,1023,602,607,0
9888,0,0,7893,0,2532,2755,1023,1023,603,605,0
9892,0,0,7893,0,2532,2756,1023,1023,606,604,0
9896,0,0,7907,0,2534,2758,1023,1023,607,603,0
9900,0,0,7907,0,2535,2760,1023,1022,609,605,0
9904,0,0,7907,0,2536,2761,1023,1023,611,608,0
9908,0,0,7920,0,2537,2763,1023,1022,613,608,0
9912,0,0,7920,0,2538,2765,1023,1023,613,607,0
9916,0,0,7879,0,2539,2766,1023,1023,615,607,0
9920,0,0,7879,0,2540,2768,1023,1023,616,610,0
9924,0,0,7879,0,2540,2770,1023,1023,616,611,0
9928,0,0,7893,0,2542,2772,1023,1023,617,610,0
9932,0,0,7893,0,2542,2774,1023,1023,619,606,0
9936,0,0,7851,0,2544,2776,1023,1023,620,603,0
9940,0,0,7851,0,2544,2777,1023,1020,621,600,0
9944,0,0,7851,0,2545,2779,1023,1023,622,601,0
9948,0,0,7934,0,2546,2781,1023,1023,623,601,0
9952,0,0,7934,0,2547,2783,1023,1023,623,599,0
9956,0,0,7920,0,2548,2784,1023,1023,624,600,0
9960,0,0,7920,0,2549,2786,1023,1022,624,602,0
9964,0,0,7920,0,2550,2788,1023,1023,624,605,0
9968,0,0,7934,0,2551,2790,1023,1023,623,609,0
9972,0,0,7934,0,2552,2792,1023,1023,623,610,0
9976,0,0,7879,0,2552,2794,1023,1022,625,608,0
9980,0,0,7879,0,2553,2796,1023,1023,625,606,0
9984,0,0,7879,0,2554,2798,1023,1023,625,602,0
9988,0,0,7879,0,2555,2800,1023,1023,625,602,0
9992,0,0,7879,0,2556,2801,1023,1023,624,600,0
9996,0,0,7920,0,2557,2803,1023,1022,622,594,0
10000,0,0,7920,0,2558,2805,1023,1023,623,595,0
10004,0,0,7920,0,2559,2807,1023,1023,621,596,0
10008,0,0,7934,0,2560,2809,1023,1023,621,597,0
10012,0,0,7934,0,2560,2811,1023,1023,621,598,0
10016,0,0,7934,0,2561,2813,1023,1023,622,599,0
10020,0,0,7934,0,2562,2814,1023,1023,620,601,0
10024,0,0,7934,0,2563,2816,1023,1022,618,604,0
10028,0,0,7920,0,2564,2818,1023,1022,618,605,0
10032,0,0,7920,0,2565,2820,1023,1023,616,606,0
10036,0,0,7962,0,2566,2822,1023,1023,615,608,0
10040,0,0,7962,0,2567,2824,1023,1023,614,608,0
10044,0,0,7962,0,2568,2825,1023,1023,612,609,0
10048,0,0,7907,0,2568,2827,1023,1023,612,607,0
10052,0,0,7907,0,2570,2829,1023,1023,611,606,0
10056,0,0,7920,0,2570,2831,1023,1023,610,604,0
10060,0,0,7920,0,2572,2832,1023,1023,609,601,0
10064,0,0,7920,0,2572,2834,1023,1023,608,600,0
10068,0,0,7920,0,2574,2836,1023,1023,607,601,0
10072,0,0,7920,0,2575,2838,1023,1023,606,600,0
10076,0,0,7976,0,2576,2839,1023,1023,605,601,0
10080,0,0,7976,0,2577,2841,1023,1023,605,603,0
10084,0,0,7976,0,2578,2843,1023,1023,604,607,0
10088,0,0,7948,0,2579,2844,1023,1023,603,607,0
10092,0,0,7948,0,2580,2846,1023,1023,602,607,0
10096,0,0,7907,0,2581,2848,1023,1023,600,604,0
10100,0,0,7907,0,2582,2849,1023,1023,599,604,0
10104,0,0,7907,0,2584,2851,1023,1023,597,606,0
10108,0,0,7920,0,2585,2852,1023,1023,595,604,0
10112,0,0,7920,0,2586,2854,1023,1023,594,601,0
10116,0,0,7879,0,2587,2856,1023,1023,592,600,0
10120,0,0,7879,0,2588,2857,1023,1023,591,600,0
10124,0,0,7879,0,2590,2859,1023,1022,590,600,0
10128,0,0,7920,0,2591,2860,1023,1023,589,601,0
10132,0,0,7920,0,2592,2862,1023,1023,588,600,0
10136,0,0,7934,0,2593,2863,1023,1023,585,599,0
10140,0,0,7934,0,2594,2865,1023,1023,584,602,0
10144,0,0,7934,0,2596,2866,1023,1023,583,604,0
10148,0,0,7976,0,2597,2868,1023,1023,582,608,0
10152,0,0,7976,0,2598,2869,1023,1023,581,607,0
10156,0,0,7893,0,2600,2870,1023,1023,580,606,0
10160,0,0,7893,0,2601,2872,1023,1023,578,603,0
10164,0,0,7893,0,2602,2873,1023,1023,578,603,0
10168,0,0,7907,0,2604,2874,1023,1023,577,601,0
10172,0,0,7907,0,2605,2876,1023,1023,576,601,0
10176,0,0,7962,0,2607,2877,1023,1023,577,600,0
10180,0,0,7962,0,2608,2878,1023,1023,577,601,0
10184,0,0,7962,0,2609,2880,1022,1023,577,601,0
10188,0,0,7948,0,2611,2881,1023,1023,577,601,0
10192,0,0,7948,0,2612,2882,1023,1023,577,602,0
10196,0,0,7948,0,2613,2884,1023,1023,577,603,0
10200,0,0,7948,0,2615,2885,1023,1023,577,604,0
10204,0,0,7948,0,2616,2886,1023,1023,577,605,0
10208,0,0,7934,0,2618,2888,1023,1023,578,605,0
10212,0,0,7934,0,2619,2889,1023,1023,578,603,0
10216,0,0,7934,0,2620,2890,1023,1019,578,602,0
10220,0,0,7934,0,2622,2892,1021,1023,580,600,0
10224,0,0,7934,0,2623,2893,1023,1023,579,603,0
10228,0,0,7948,0,2624,2894,1023,1023,580,604,0
10232,0,0,7948,0,2626,2895,1023,1022,581,604,0
10236,0,0,7934,0,2627,2897,1023,1023,581,604,0
10240,0,0,7934,0,2628,2898,1023,1023,582,600,0
10244,0,0,7934,0,2630,2900,1023,1023,583,600,0
10248,0,0,7920,0,2631,2901,1023,1022,583,600,0
10252,0,0,7920,0,2632,2902,1023,1023,583,600,0
10256,0,0,7948,0,2634,2904,1023,1023,583,602,0
10260,0,0,7948,0,2635,2905,1023,1023,584,603,0
10264,0,0,7948,0,2636,2906,1023,1023,584,604,0
10268,0,0,7879,0,2637,2908,1023,1023,583,603,0
10272,0,0,7879,0,2638,2909,1023,1023,583,606,0
10276,0,0,7962,0,2640,2910,1023,1023,583,610,0
10280,0,0,7962,0,2641,2912,1023,1023,583,611,0
10284,0,0,7962,0,2642,2913,1023,1023,582,612,0
10288,0,0,7948,0,2644,2915,1023,1023,583,609,0
10292,0,0,7948,0,2645,2916,1023,1023,583,608,0
10296,0,0,7948,0,2646,2918,1023,1023,582,608,0
10300,0,0,7948,0,2647,2919,1023,1023,582,605,0
10304,0,0,7948,0,2649,2920,1023,1023,582,604,0
10308,0,0,7893,0,2650,2922,1023,1023,583,604,0
10312,0,0,7893,0,2651,2924,1023,1023,582,603,0
10316,0,0,7962,0,2653,2925,1023,1023,582,599,0
10320,0,0,7962,0,2654,2926,1023,1023,582,598,0
10324,0,0,7962,0,2655,2928,1023,1023,582,595,0
10328,0,0,7934,0,2657,2930,1023,1023,582,595,0
10332,0,0,7934,0,2658,2931,1023,1023,581,595,0
10336,0,0,8003,0,2659,2933,1023,1023,580,596,0
10340,0,0,8003,0,2660,2934,1023,1023,579,598,0
10344,0,0,8003,0,2662,2936,1023,1023,578,599,0
10348,0,0,8017,0,2663,2937,1023,1023,578,600,0
10352,0,0,8017,0,2664,2939,1023,1023,578,606,0
10356,0,0,7934,0,2666,2940,1023,1023,578,610,0
10360,0,0,7934,0,2667,2942,1023,1023,579,610,0
10364,0,0,7934,0,2668,2943,1023,1023,577,610,0
10368,0,0,7907,0,2670,2944,1022,1023,577,609,0
10372,0,0,7907,0,2671,2946,1023,1023,576,607,0
